
ORD000153,2026-02-21 13:36:11,Andheri East,REST_E,19.119652,72.926699,22,3,1038,High,Online,0,2.35,3,High,Rain,0,3,3,4,2.15,2.77,13,35,47,12
ORD000154,2026-02-21 15:55:06,Kurla,REST_E,19.21929,72.852571,16,3,708,High,COD,6,2.53,3,Medium,Clear,0,14,7,5,2.39,5.39,26,42,33,-9
ORD000155,2026-02-21 14:20:09,Dadar,REST_D,19.016901,72.932994,25,4,645,Normal,Online,8,1.72,3,Low,Cloudy,1,14,3,8,2.11,0.82,4,29,50,21
ORD000156,2026-02-21 17:41:34,Kurla,REST_E,19.061814,72.930273,8,1,569,High,Online,6,0.8,2,High,Rain,1,13,0,6,2.11,4.85,38,46,35,-11
ORD000157,2026-02-21 17:18:46,Powai,REST_E,19.105846,72.908238,14,2,734,Normal,Online,2,3.24,3,Medium,Clear,1,14,7,7,1.67,2.24,14,28,46,18
ORD000158,2026-02-21 17:37:30,Goregaon,REST_C,19.067648,72.828997,20,6,1060,Normal,Online,2,1.39,2,High,Clear,1,3,3,5,2.38,3.08,15,35,33,-2
ORD000159,2026-02-21 17:23:52,Kurla,REST_E,19.243753,72.837593,8,6,1110,Normal,COD,7,0.35,3,High,Rain,1,6,6,4,1.39,3.11,24,32,33,1
ORD000160,2026-02-21 18:44:07,Andheri East,REST_A,19.057739,72.815363,8,4,525,Normal,COD,0,0.46,2,Low,Rain,1,13,2,4,1.85,3.36,26,34,40,6
ORD000161,2026-02-21 13:31:19,Andheri East,REST_D,19.222033,72.906411,13,2,599,High,Online,4,1.31,3,Medium,Clear,0,2,3,7,2.46,0.91,5,18,49,31
ORD000162,2026-02-21 12:42:16,Andheri West,REST_E,19.019293,72.886943,11,4,238,Normal,Online,7,1.89,4,High,Cloudy,1,8,6,0,1.16,2.2,14,25,50,25
ORD000163,2026-02-21 18:57:56,Kurla,REST_D,19.189079,72.898896,15,4,1111,Normal,Online,6,4.0,3,Medium,Cloudy,0,12,2,1,1.31,1.5,9,24,34,10
ORD000164,2026-02-21 11:01:38,Bandra West,REST_A,19.015515,72.901147,18,4,956,Normal,Online,3,2.03,2,High,Rain,1,6,4,5,1.3,1.6,10,28,34,6
ORD000165,2026-02-21 11:25:02,Goregaon,REST_B,19.218562,72.903111,16,5,486,Normal,COD,5,2.28,2,High,Cloudy,0,8,1,2,1.44,2.58,16,32,49,17
ORD000166,2026-02-21 15:47:04,Powai,REST_E,19.039353,72.877108,13,1,520,High,COD,7,1.02,3,Low,Rain,1,8,9,1,1.28,1.07,6,19,42,23
ORD000167,2026-02-21 13:19:34,Dadar,REST_A,19.06292,72.854368,20,1,388,High,COD,6,0.66,3,Low,Rain,1,14,9,2,2.1,1.72,11,31,31,0
ORD000168,2026-02-21 17:29:03,Bandra West,REST_E,19.006117,72.906761,25,4,1152,High,Online,5,2.68,3,Low,Rain,0,7,0,0,2.18,3.8,30,55,48,-7
ORD000169,2026-02-21 11:20:52,Kurla,REST_B,19.153889,72.852522,19,6,1014,Normal,COD,0,2.45,4,High,Clear,0,4,9,6,2.25,2.12,13,32,32,0
ORD000170,2026-02-21 12:47:56,Bandra West,REST_D,19.199908,72.867404,10,1,277,Normal,Online,8,3.07,2,Medium,Cloudy,1,4,1,0,1.74,2.82,22,32,35,3
ORD000171,2026-02-21 17:57:01,Andheri East,REST_E,19.184077,72.896429,19,5,510,Normal,Online,4,1.74,3,Medium,Clear,1,5,10,2,1.91,4.9,24,43,50,7
ORD000172,2026-02-21 12:47:20,Powai,REST_A,19.02004,72.945484,25,4,699,Normal,COD,8,0.54,3,Medium,Clear,1,10,1,0,2.29,3.37,26,51,48,-3
ORD000173,2026-02-21 17:51:31,Dadar,REST_B,19.210195,72.817225,13,1,151,Normal,COD,7,1.45,4,High,Rain,0,4,0,6,1.02,3.99,31,44,34,-10
ORD000174,2026-02-21 11:37:18,Dadar,REST_A,19.14922,72.821,10,6,962,High,Online,1,1.36,2,High,Clear,0,7,8,4,1.46,0.72,5,15,34,19
ORD000175,2026-02-21 13:12:48,Andheri West,REST_D,19.046897,72.930551,21,2,248,Normal,Online,8,3.51,3,Low,Rain,1,8,6,4,1.05,1.2,7,28,35,7
ORD000176,2026-02-21 17:05:03,Kurla,REST_A,19.037036,72.808481,21,2,321,High,COD,6,1.54,4,Low,Cloudy,0,15,5,5,2.07,3.95,25,46,49,3
ORD000177,2026-02-21 18:17:31,Kurla,REST_E,19.218697,72.813177,10,3,175,Normal,Online,8,1.58,4,Low,Rain,0,8,1,8,1.31,6.85,44,54,45,-9
ORD000178,2026-02-21 15:05:56,Dadar,REST_C,19.190705,72.816596,13,6,698,Normal,Online,5,1.28,2,High,Clear,1,6,7,6,1.61,1.81,14,27,37,10
ORD000179,2026-02-21 14:17:35,Bandra West,REST_B,19.059593,72.811508,14,5,575,High,Online,4,2.52,3,Low,Clear,0,11,6,6,2.01,2.43,19,33,46,13
ORD000180,2026-02-21 14:33:20,Dadar,REST_B,19.013428,72.922803,11,4,196,Normal,Online,0,2.67,2,Medium,Rain,1,11,2,4,1.67,6.96,45,56,46,-10
ORD000181,2026-02-21 12:50:31,Powai,REST_E,19.217611,72.871549,12,3,182,High,COD,2,0.67,2,High,Rain,0,9,7,1,1.08,5.46,27,39,33,-6
ORD000182,2026-02-21 11:19:50,Dadar,REST_D,19.071903,72.856342,16,6,727,High,COD,2,2.03,2,Low,Cloudy,0,11,8,8,2.44,6.87,44,60,30,-30
ORD000183,2026-02-21 15:45:54,Kurla,REST_A,19.156697,72.93158,9,3,458,High,Online,1,3.68,4,Medium,Clear,0,1,1,4,1.06,4.45,35,44,47,3
ORD000184,2026-02-21 18:59:11,Powai,REST_B,19.140074,72.929818,11,6,426,High,Online,6,3.02,4,Low,Clear,1,9,8,1,2.35,0.82,6,17,39,22
ORD000185,2026-02-21 15:33:02,Kurla,REST_A,19.17933,72.8334,22,2,924,High,Online,4,3.64,4,Low,Rain,0,3,5,1,1.83,1.21,7,29,31,2
ORD000186,2026-02-21 15:44:16,Goregaon,REST_A,19.00845,72.886649,13,2,879,High,COD,6,0.3,3,High,Clear,1,15,5,7,1.11,4.41,35,48,30,-18
ORD000187,2026-02-21 16:22:09,Powai,REST_A,19.148785,72.935652,24,1,623,Normal,Online,7,1.7,3,Low,Cloudy,1,3,0,5,2.17,4.96,39,63,47,-16
ORD000188,2026-02-21 12:02:03,Bandra West,REST_D,19.16,72.922282,9,4,879,Normal,Online,6,1.65,4,Low,Cloudy,0,0,7,1,1.34,2.47,16,25,46,21
ORD000189,2026-02-21 12:51:31,Kurla,REST_C,19.104218,72.924464,13,1,632,High,Online,5,1.11,3,High,Rain,1,7,10,4,1.96,5.34,26,39,49,10
ORD000190,2026-02-21 14:07:16,Dadar,REST_E,19.074722,72.822755,16,5,237,Normal,Online,0,3.86,4,Medium,Rain,0,8,2,8,1.73,5.69,36,52,50,-2
ORD000191,2026-02-21 12:07:50,Andheri West,REST_D,19.120557,72.918739,19,2,949,High,Online,4,1.02,2,High,Rain,1,10,6,4,1.67,1.69,13,32,40,8
ORD000192,2026-02-21 16:40:48,Powai,REST_D,19.105577,72.827154,16,2,632,Normal,COD,5,1.48,3,Medium,Rain,0,0,5,4,2.12,2.6,20,36,38,2
ORD000193,2026-02-21 13:48:42,Powai,REST_D,19.082687,72.907393,18,3,950,High,Online,7,1.27,4,Medium,Clear,1,7,3,8,1.94,2.26,18,36,37,1
ORD000194,2026-02-21 18:42:37,Kurla,REST_B,19.22518,72.926746,10,4,317,High,Online,2,3.68,3,Low,Rain,1,5,0,3,2.02,2.1,13,23,32,9
ORD000195,2026-02-21 18:16:16,Dadar,REST_B,19.152702,72.917724,22,6,383,High,COD,6,2.74,3,Medium,Cloudy,1,4,9,0,2.28,2.7,13,35,43,8
ORD000196,2026-02-21 11:25:29,Dadar,REST_D,19.056762,72.865002,10,5,333,High,COD,8,2.41,4,High,Rain,0,12,0,1,1.33,2.99,23,33,40,7
ORD000197,2026-02-21 14:16:47,Bandra West,REST_E,19.032391,72.940293,10,4,796,High,COD,5,1.89,3,High,Rain,0,14,10,1,1.79,4.4,28,38,44,6
ORD000198,2026-02-21 11:37:53,Goregaon,REST_B,19.238901,72.850424,18,6,641,Normal,Online,1,2.16,4,High,Cloudy,0,13,4,2,1.55,6.44,32,50,49,-1
ORD000199,2026-02-21 14:40:21,Andheri West,REST_A,19.064435,72.822718,20,5,868,High,COD,5,1.79,4,Low,Clear,0,6,5,8,2.24,6.95,45,65,43,-22
ORD000200,2026-02-21 16:16:17,Bandra West,REST_D,19.113164,72.815858,18,1,978,High,COD,1,1.46,2,Medium,Rain,0,11,7,1,1.53,4.68,23,41,40,-1
ORD000201,2026-02-21 13:47:16,Bandra West,REST_E,19.161207,72.849078,25,2,138,Normal,COD,3,1.62,4,High,Rain,1,8,6,5,1.98,2.29,11,36,32,-4
ORD000202,2026-02-21 11:52:39,Goregaon,REST_D,19.188896,72.835677,21,6,1128,High,Online,4,0.62,3,Low,Clear,1,11,8,1,1.64,2.43,12,33,43,10
ORD000203,2026-02-21 18:36:29,Powai,REST_C,19.197065,72.842839,13,1,658,High,COD,8,1.7,2,Low,Cloudy,0,0,5,7,1.34,3.5,28,41,38,-3
ORD000204,2026-02-21 18:00:22,Andheri West,REST_D,19.236915,72.83975,12,2,692,High,Online,2,1.04,3,Low,Cloudy,1,6,9,8,2.25,2.43,19,31,31,0
ORD000205,2026-02-21 12:40:51,Bandra West,REST_A,19.109829,72.895412,21,2,692,High,COD,6,2.74,4,Medium,Rain,0,10,0,7,2.27,1.8,11,32,47,15
ORD000206,2026-02-21 13:25:50,Powai,REST_D,19.21831,72.937399,22,2,601,High,COD,2,1.53,2,Low,Cloudy,0,5,6,8,1.33,2.14,10,32,33,1
ORD000207,2026-02-21 12:18:08,Dadar,REST_C,19.192582,72.942856,13,3,190,High,COD,7,2.43,3,High,Clear,0,1,2,4,2.49,4.31,21,34,35,1
ORD000208,2026-02-21 18:21:03,Kurla,REST_B,19.032065,72.903536,14,3,931,High,COD,0,2.1,3,High,Cloudy,1,7,7,0,1.8,6.67,43,57,33,-24
ORD000209,2026-02-21 11:30:04,Powai,REST_E,19.199375,72.850163,20,2,595,Normal,COD,5,3.05,2,High,Clear,1,7,3,0,1.08,6.62,43,63,33,-30
ORD000210,2026-02-21 14:58:30,Powai,REST_C,19.224457,72.865842,22,6,874,Normal,COD,2,1.51,3,Medium,Cloudy,1,4,9,7,1.28,4.54,22,44,36,-8
ORD000211,2026-02-21 16:17:02,Dadar,REST_D,19.114244,72.831333,15,5,1039,Normal,Online,7,0.79,2,Low,Rain,0,5,10,0,1.25,5.23,33,48,35,-13
ORD000212,2026-02-21 12:41:40,Dadar,REST_B,19.199749,72.877439,23,5,1152,High,COD,0,1.09,4,Medium,Cloudy,0,11,4,7,1.53,4.41,22,45,36,-9
ORD000213,2026-02-21 13:26:29,Bandra West,REST_E,19.156672,72.820036,23,2,813,High,COD,3,0.26,4,Low,Cloudy,0,9,10,5,1.79,4.69,37,60,31,-29
ORD000214,2026-02-21 13:31:00,Powai,REST_A,19.183119,72.881662,20,3,488,Normal,COD,3,2.5,2,High,Cloudy,0,6,8,2,1.23,3.32,16,36,34,-2
ORD000215,2026-02-21 16:32:12,Kurla,REST_A,19.211785,72.867279,22,4,1136,High,COD,8,2.85,2,High,Clear,1,15,6,3,2.15,6.82,54,76,49,-27
ORD000216,2026-02-21 14:28:42,Powai,REST_C,19.057515,72.83924,10,3,850,Normal,COD,0,3.26,4,Low,Rain,0,9,3,1,2.47,6.91,34,44,45,1
ORD000217,2026-02-21 11:04:04,Dadar,REST_C,19.163048,72.832718,16,4,328,High,Online,0,3.19,3,Low,Rain,0,3,6,8,1.11,6.54,42,58,49,-9
ORD000218,2026-02-21 13:48:06,Goregaon,REST_A,19.16728,72.930353,8,4,953,Normal,COD,2,0.98,3,Medium,Cloudy,0,14,3,7,2.38,5.6,28,36,35,-1
ORD000219,2026-02-21 17:37:19,Andheri West,REST_D,19.100963,72.923282,10,4,597,Normal,Online,5,2.09,4,Medium,Clear,1,15,1,6,1.77,6.28,50,60,31,-29
ORD000220,2026-02-21 13:26:33,Andheri West,REST_C,19.203536,72.808521,8,1,562,High,Online,3,0.32,4,High,Clear,0,6,9,0,2.39,3.04,15,23,43,20
ORD000221,2026-02-21 12:39:10,Kurla,REST_A,19.057775,72.937166,13,3,872,High,COD,8,3.89,4,High,Rain,0,14,10,5,1.89,1.05,6,19,34,15
ORD000222,2026-02-21 13:26:35,Goregaon,REST_B,19.051379,72.911719,10,6,918,Normal,Online,1,0.85,3,High,Rain,0,4,0,3,1.11,3.85,25,35,47,12
ORD000223,2026-02-21 13:14:26,Kurla,REST_C,19.087632,72.894314,13,2,411,Normal,Online,6,2.16,2,Low,Cloudy,1,2,1,0,1.0,2.96,19,32,33,1
ORD000224,2026-02-21 11:58:40,Powai,REST_D,19.13368,72.846078,11,6,574,Normal,Online,8,0.77,3,Medium,Cloudy,1,8,10,2,1.54,4.56,36,47,49,2
ORD000225,2026-02-21 11:15:47,Andheri West,REST_A,19.174029,72.943226,12,6,740,High,Online,1,3.49,4,Low,Rain,1,12,4,8,1.06,0.71,4,16,44,28
ORD000226,2026-02-21 15:06:43,Powai,REST_D,19.142099,72.847147,16,3,312,High,Online,8,3.01,2,Medium,Cloudy,1,1,6,4,2.49,3.16,25,41,32,-9
ORD000227,2026-02-21 12:44:07,Andheri West,REST_E,19.176984,72.818056,11,6,1159,High,COD,6,3.07,2,Low,Cloudy,0,14,3,4,1.01,6.48,51,62,43,-19
ORD000228,2026-02-21 13:08:02,Dadar,REST_E,19.209862,72.933888,22,5,1093,High,COD,6,0.86,4,High,Clear,0,10,5,0,2.09,5.89,38,60,48,-12
ORD000229,2026-02-21 16:14:40,Dadar,REST_A,19.058601,72.870283,21,3,191,Normal,COD,3,3.62,4,High,Rain,1,11,10,8,1.18,2.07,13,34,38,4
ORD000230,2026-02-21 11:14:34,Andheri West,REST_B,19.165201,72.895846,19,6,687,Normal,COD,2,2.71,3,High,Cloudy,1,14,3,4,2.05,4.32,21,40,33,-7
ORD000231,2026-02-21 16:09:46,Dadar,REST_E,19.145947,72.876984,20,4,948,High,Online,7,3.77,3,Low,Cloudy,1,7,6,0,1.51,2.98,14,34,35,1
ORD000232,2026-02-21 16:43:45,Andheri West,REST_B,19.167909,72.876947,14,6,195,High,Online,7,1.9,3,Low,Rain,1,10,3,5,2.27,1.57,12,26,45,19
ORD000233,2026-02-21 14:56:51,Andheri West,REST_D,19.200304,72.930084,25,2,849,Normal,COD,4,3.47,4,Low,Clear,1,10,10,1,2.17,4.14,33,58,35,-23
ORD000234,2026-02-21 12:55:16,Powai,REST_B,19.228799,72.907022,20,5,377,Normal,COD,8,1.56,3,Low,Cloudy,0,6,9,7,2.41,6.48,32,52,33,-19
ORD000235,2026-02-21 13:54:25,Bandra West,REST_C,19.229609,72.86734,16,1,607,High,COD,2,0.43,4,Low,Rain,1,15,8,2,1.98,4.64,37,53,38,-15
ORD000236,2026-02-21 12:57:14,Andheri East,REST_A,19.236236,72.814664,8,2,897,Normal,Online,8,3.78,4,Low,Clear,0,15,3,8,1.92,1.8,14,22,44,22
ORD000237,2026-02-21 18:01:40,Goregaon,REST_E,19.226836,72.826621,15,6,1123,Normal,Online,3,2.9,4,High,Cloudy,0,1,9,2,1.88,3.75,30,45,32,-13
ORD000238,2026-02-21 11:49:53,Powai,REST_E,19.161238,72.932744,15,4,828,Normal,Online,7,2.88,4,Low,Rain,0,13,9,5,1.27,5.34,26,41,47,6
ORD000239,2026-02-21 14:07:44,Kurla,REST_D,19.01821,72.843593,12,4,1185,Normal,Online,7,3.44,3,Medium,Rain,0,7,1,8,1.11,1.91,15,27,48,21
ORD000240,2026-02-21 17:20:43,Goregaon,REST_D,19.065542,72.933872,14,2,842,High,Online,6,1.13,4,High,Rain,0,5,4,7,2.14,6.3,31,45,44,-1
ORD000241,2026-02-21 17:27:28,Andheri West,REST_C,19.229422,72.856785,23,2,468,High,COD,0,3.43,4,Medium,Cloudy,1,12,4,1,1.85,5.76,28,51,35,-16
ORD000242,2026-02-21 17:14:19,Andheri West,REST_D,19.165858,72.82543,19,2,817,Normal,COD,7,2.41,3,Medium,Rain,0,8,2,7,2.03,4.5,29,48,36,-12
ORD000243,2026-02-21 15:24:53,Andheri West,REST_E,19.231138,72.837965,10,3,1168,Normal,Online,8,3.94,3,Medium,Cloudy,1,8,0,2,2.18,5.3,34,44,40,-4
ORD000244,2026-02-21 12:35:58,Kurla,REST_C,19.135744,72.836506,25,2,1029,Normal,COD,7,0.21,4,Low,Clear,1,6,0,0,1.12,6.04,39,64,30,-34
ORD000245,2026-02-21 12:56:22,Kurla,REST_A,19.116653,72.867142,14,5,930,Normal,COD,7,3.78,3,High,Clear,1,2,0,7,2.35,3.4,17,31,43,12
ORD000246,2026-02-21 11:23:44,Andheri West,REST_A,19.184085,72.842738,14,2,997,Normal,COD,7,2.72,3,Medium,Cloudy,1,15,1,4,1.8,1.82,9,23,38,15
ORD000247,2026-02-21 11:29:10,Kurla,REST_A,19.202564,72.863139,20,6,916,Normal,COD,0,3.11,4,High,Cloudy,0,4,8,5,2.4,2.64,21,41,33,-8
ORD000248,2026-02-21 18:52:32,Dadar,REST_D,19.086128,72.841591,17,2,1063,High,Online,2,3.95,3,Low,Cloudy,1,14,6,5,1.63,5.41,43,60,50,-10
ORD000249,2026-02-21 16:53:40,Andheri West,REST_A,19.065851,72.896589,20,5,354,Normal,COD,8,1.94,4,Medium,Rain,1,0,8,8,2.01,3.75,24,44,37,-7
ORD000250,2026-02-21 17:04:24,Dadar,REST_A,19.018898,72.916407,11,1,906,High,COD,2,3.25,4,Low,Clear,1,9,5,6,1.43,5.61,28,39,31,-8
ORD000251,2026-02-21 18:13:42,Dadar,REST_A,19.060596,72.873231,25,2,297,Normal,COD,8,3.29,3,Medium,Cloudy,1,11,10,2,1.44,6.75,43,68,37,-31
ORD000252,2026-02-21 13:06:48,Goregaon,REST_C,19.160527,72.888212,21,5,1121,High,COD,0,2.68,4,Medium,Clear,0,4,8,8,1.65,5.67,28,49,48,-1
ORD000253,2026-02-21 11:48:13,Bandra West,REST_E,19.095421,72.83002,13,6,892,Normal,COD,8,3.55,2,Medium,Clear,1,9,0,2,1.3,6.65,33,46,35,-11
ORD000254,2026-02-21 18:54:14,Andheri West,REST_C,19.073291,72.904132,16,6,1006,Normal,COD,1,2.26,2,Medium,Clear,1,5,3,2,1.57,1.3,10,26,37,11
ORD000255,2026-02-21 12:14:15,Bandra West,REST_E,19.186009,72.871175,19,5,668,Normal,COD,7,0.72,2,Medium,Cloudy,1,6,9,4,1.14,4.73,37,56,47,-9
ORD000256,2026-02-21 11:38:51,Bandra West,REST_E,19.121998,72.933485,14,3,298,High,Online,1,1.59,4,High,Clear,1,0,9,3,2.2,0.92,5,19,42,23
ORD000257,2026-02-21 17:56:59,Bandra West,REST_E,19.19685,72.877421,20,2,1081,Normal,Online,8,2.42,3,Low,Clear,1,3,1,8,1.91,2.12,10,30,43,13
ORD000258,2026-02-21 18:22:44,Kurla,REST_B,19.199647,72.841034,9,5,235,High,COD,5,1.74,4,Medium,Clear,1,9,8,6,1.11,1.29,6,15,33,18
ORD000259,2026-02-21 11:07:00,Andheri East,REST_A,19.14523,72.854301,19,4,779,High,Online,0,0.44,4,Low,Clear,1,14,6,6,2.2,2.98,19,38,38,0
ORD000260,2026-02-21 18:43:30,Andheri East,REST_D,19.028528,72.847158,24,6,919,High,Online,0,0.84,4,Low,Rain,1,11,2,8,1.08,6.49,32,56,37,-19
ORD000261,2026-02-21 13:05:05,Kurla,REST_C,19.050066,72.888765,12,3,541,High,COD,6,1.11,4,High,Cloudy,1,2,8,8,1.35,5.97,29,41,40,-1
ORD000262,2026-02-21 13:03:37,Kurla,REST_C,19.170262,72.812209,20,6,429,Normal,Online,2,2.79,3,High,Cloudy,0,1,5,4,2.23,4.97,39,59,38,-21
ORD000263,2026-02-21 15:46:45,Dadar,REST_B,19.032256,72.810759,16,3,826,Normal,COD,3,1.43,3,High,Clear,1,5,5,3,2.45,0.73,4,20,48,28
ORD000264,2026-02-21 11:55:40,Dadar,REST_C,19.011317,72.804668,19,2,917,Normal,COD,1,2.19,2,Medium,Rain,1,6,10,5,1.41,1.38,8,27,30,3
ORD000265,2026-02-21 12:37:08,Bandra West,REST_E,19.0246,72.862681,17,1,541,High,Online,6,2.87,4,Low,Clear,0,4,1,7,2.33,0.8,4,21,36,15
ORD000266,2026-02-21 14:46:58,Bandra West,REST_D,19.05933,72.9302,25,4,1122,High,COD,0,2.57,3,High,Clear,1,8,2,0,1.16,2.23,17,42,45,3
ORD000267,2026-02-21 17:47:53,Goregaon,REST_C,19.134717,72.864588,10,3,549,High,COD,8,0.27,4,High,Rain,0,6,8,6,1.6,5.64,36,46,32,-14
ORD000268,2026-02-21 13:50:05,Andheri East,REST_D,19.064625,72.928308,17,5,1155,High,COD,0,2.78,3,High,Clear,1,11,8,5,1.85,1.61,8,25,34,9
ORD000269,2026-02-21 17:12:28,Andheri East,REST_D,19.161976,72.896566,17,3,555,Normal,Online,0,3.1,2,Medium,Rain,1,9,8,1,1.68,6.6,52,69,45,-24
ORD000270,2026-02-21 11:19:41,Dadar,REST_C,19.189781,72.856771,15,2,351,Normal,Online,7,0.35,4,Low,Rain,1,12,6,7,1.83,3.39,22,37,46,9
ORD000271,2026-02-21 13:44:07,Bandra West,REST_B,19.120165,72.907531,10,4,379,High,COD,6,3.08,4,Low,Clear,0,14,2,2,1.35,1.23,9,19,48,29
ORD000272,2026-02-21 14:53:35,Kurla,REST_D,19.056957,72.865311,20,5,412,High,COD,6,3.36,3,High,Cloudy,1,1,1,7,2.44,1.88,12,32,30,-2
ORD000273,2026-02-21 15:40:44,Andheri West,REST_D,19.226486,72.819214,24,2,220,Normal,COD,0,0.33,2,Low,Cloudy,1,9,0,3,2.21,5.43,43,67,42,-25
ORD000274,2026-02-21 16:01:56,Dadar,REST_B,19.124717,72.824102,25,4,420,Normal,Online,0,2.37,2,Low,Rain,1,7,10,8,1.69,1.79,11,36,32,-4
ORD000275,2026-02-21 18:41:38,Powai,REST_B,19.153731,72.947147,19,4,678,High,Online,4,1.02,2,Low,Cloudy,1,4,5,2,2.43,2.07,10,29,40,11
ORD000276,2026-02-21 16:32:03,Andheri West,REST_A,19.098906,72.88945,11,3,983,Normal,Online,2,1.42,4,Medium,Clear,0,2,7,5,1.94,4.95,32,43,39,-4
ORD000277,2026-02-21 15:09:27,Powai,REST_D,19.142737,72.946783,18,4,466,Normal,Online,4,2.03,3,High,Rain,1,10,7,1,2.43,6.61,42,60,36,-24
ORD000278,2026-02-21 17:34:29,Powai,REST_D,19.230606,72.866665,8,2,321,Normal,COD,8,0.98,4,High,Cloudy,1,5,3,1,1.92,5.13,25,33,44,11
ORD000279,2026-02-21 16:39:28,Bandra West,REST_A,19.188502,72.900859,12,2,754,Normal,Online,4,1.45,4,Medium,Clear,0,2,10,0,1.4,2.09,13,25,37,12
ORD000280,2026-02-21 16:53:57,Goregaon,REST_D,19.015387,72.920171,10,4,1024,High,Online,3,1.85,2,Medium,Clear,1,5,4,6,1.54,5.8,37,47,41,-6
ORD000281,2026-02-21 16:09:38,Andheri West,REST_D,19.034365,72.908431,10,2,736,Normal,Online,6,1.11,2,Medium,Rain,0,13,3,1,1.4,3.47,17,27,30,3
ORD000282,2026-02-21 15:27:23,Bandra West,REST_B,19.082425,72.884781,9,3,399,High,COD,2,0.51,2,High,Cloudy,1,2,6,6,2.1,5.13,25,34,41,7
ORD000283,2026-02-21 17:37:02,Bandra West,REST_D,19.042771,72.887224,25,2,1191,High,COD,5,0.64,2,High,Rain,0,13,9,5,1.75,2.56,12,37,32,-5
ORD000284,2026-02-21 17:13:13,Andheri East,REST_A,19.179214,72.920997,25,4,398,Normal,Online,3,1.37,2,High,Rain,0,12,8,8,1.77,4.9,31,56,35,-21
ORD000285,2026-02-21 14:39:36,Dadar,REST_E,19.06619,72.854598,16,6,454,High,COD,7,1.93,2,High,Clear,1,7,7,7,1.1,1.28,6,22,47,25
ORD000286,2026-02-21 15:49:37,Andheri East,REST_A,19.213314,72.872502,19,3,1147,High,Online,4,2.73,3,Medium,Rain,1,14,1,5,2.07,3.55,23,42,35,-7
ORD000287,2026-02-21 11:24:24,Kurla,REST_C,19.110004,72.85691,8,3,284,Normal,COD,1,0.87,4,High,Clear,1,8,6,6,1.09,3.68,18,26,37,11
ORD000288,2026-02-21 18:06:30,Powai,REST_E,19.163922,72.897024,21,4,478,High,Online,6,1.21,2,High,Rain,0,6,1,6,1.02,5.59,36,57,40,-17
ORD000289,2026-02-21 12:56:46,Andheri East,REST_E,19.237119,72.89046,19,5,1080,Normal,COD,2,2.3,3,Low,Rain,1,4,9,6,2.09,1.03,6,25,33,8
ORD000290,2026-02-21 11:40:50,Bandra West,REST_B,19.19887,72.844153,24,2,709,High,COD,4,3.05,4,Low,Cloudy,0,4,7,3,1.44,6.98,45,69,46,-23
ORD000291,2026-02-21 11:52:13,Powai,REST_E,19.228525,72.917646,9,4,966,High,COD,2,3.2,4,Low,Clear,1,11,8,3,2.19,4.4,35,44,32,-12
ORD000292,2026-02-21 18:50:50,Powai,REST_E,19.178048,72.92861,22,2,699,Normal,Online,7,0.62,3,Medium,Rain,1,0,10,6,1.3,4.8,24,46,46,0
ORD000293,2026-02-21 11:19:40,Dadar,REST_A,19.13264,72.914176,17,4,946,Normal,COD,7,2.59,4,Low,Rain,1,4,0,5,1.4,5.8,46,63,37,-26
ORD000294,2026-02-21 15:16:21,Dadar,REST_C,19.227334,72.810354,24,5,1043,High,Online,5,3.39,4,Medium,Clear,1,12,1,0,2.19,1.97,9,33,43,10
ORD000295,2026-02-21 11:31:08,Andheri East,REST_B,19.139431,72.854992,19,4,811,High,Online,3,1.4,4,Medium,Rain,0,15,0,4,2.34,4.53,36,55,48,-7
ORD000296,2026-02-21 13:36:44,Dadar,REST_B,19.065579,72.826811,23,5,401,Normal,Online,4,1.91,4,Medium,Clear,0,5,5,5,1.73,1.52,7,30,40,10
ORD000297,2026-02-21 16:33:23,Powai,REST_B,19.142456,72.846461,24,1,250,Normal,Online,1,3.89,2,Low,Clear,0,11,6,8,1.38,2.88,18,42,32,-10
ORD000298,2026-02-21 13:10:26,Bandra West,REST_D,19.087029,72.803126,20,4,411,Normal,Online,3,2.67,2,High,Cloudy,0,1,10,1,1.59,6.03,39,59,43,-16
ORD000299,2026-02-21 13:37:03,Andheri West,REST_C,19.15112,72.847483,19,1,1101,High,Online,3,0.55,3,High,Cloudy,1,4,0,1,2.3,0.65,5,24,37,13
ORD000300,2026-02-21 18:07:24,Andheri West,REST_D,19.071486,72.932338,18,6,680,Normal,COD,2,1.92,4,Medium,Rain,1,14,1,3,2.42,1.61,12,30,31,1
ORD000301,2026-02-21 18:48:17,Bandra West,REST_E,19.090052,72.800654,18,2,925,Normal,Online,0,0.66,4,High,Cloudy,0,7,0,6,1.54,3.47,27,45,44,-1
ORD000302,2026-02-21 11:49:10,Bandra West,REST_E,19.005048,72.824257,25,1,914,High,COD,5,2.9,4,Low,Rain,0,11,7,6,1.48,4.84,38,63,43,-20
ORD000303,2026-02-21 14:45:15,Kurla,REST_E,19.08801,72.92446,9,6,259,Normal,Online,8,1.99,2,Medium,Cloudy,1,14,9,7,1.2,3.11,15,24,35,11
ORD000304,2026-02-21 12:09:39,Goregaon,REST_E,19.161478,72.932367,11,1,1120,High,COD,8,3.6,2,High,Rain,1,1,5,0,1.36,1.31,10,21,50,29
